571 -0.127261 -1.099236
409 -0.279899 -1.091894
498 0.048155 -1.089457
495 -0.228291 -1.105340
482 -0.113398 -1.093558
595 -0.067441 -1.091525
188 -0.189067 -1.103615
506 -0.129625 -1.098166
591 -0.395813 -1.111060
360 0.495739 -1.072071
546 0.088376 -1.091273
444 0.661080 -1.057580
452 0.212290 -1.078193
419 -0.162419 -1.087081
461 0.366390 -1.064682
370 -0.331070 -1.107204
519 -0.483800 -1.120251
553 -0.038742 -1.080646
293 -0.055929 -1.088798
438 -0.197415 -1.109451
389 -0.129232 -1.088617
562 -0.143926 -1.087282
431 -0.899590 -1.158164
478 -0.330094 -1.111810
520 -0.249492 -1.109102
292 -0.344997 -1.115339
457 -0.548005 -1.129952
410 -0.324464 -1.100290
407 0.378819 -1.076866
376 0.439038 -1.062772
596 -0.394190 -1.113751
517 0.638974 -1.054796
522 -0.206876 -1.105387
616 -0.088048 -1.093089
383 0.387305 -1.071387
664 -0.350923 -1.113307
402 -0.595116 -1.123619
608 -0.239210 -1.101947
607 0.063936 -1.077061
539 0.507837 -1.066033
603 0.151981 -1.072385
398 -0.360922 -1.118569
428 0.131394 -1.074427
590 -0.323543 -1.117444
599 -0.100311 -1.095107
529 0.039660 -1.096296
321 0.496210 -1.055488
423 -0.552962 -1.117190
499 0.538260 -1.044566
544 -0.149143 -1.086888
476 0.117371 -1.087250
695 -0.096437 -1.099095
524 -0.192140 -1.094637
385 -0.002017 -1.090454
567 -0.005051 -1.084646
618 0.307083 -1.078137
346 -0.306996 -1.115497
425 -0.170925 -1.085709
481 0.195856 -1.069649
378 -0.318686 -1.100849
597 0.075097 -1.070354
420 0.230372 -1.077483
429 0.311898 -1.072598
556 -0.478131 -1.114117
686 0.214662 -1.071287
460 -0.020911 -1.091495
575 -0.193626 -1.098465
684 -0.527629 -1.135298
501 0.201617 -1.070433
674 -0.007375 -1.087317
454 -0.175311 -1.102619
736 0.154967 -1.086800
541 -0.318162 -1.098766
388 0.150029 -1.079506
500 0.113610 -1.080478
473 -0.446882 -1.114593
611 -0.188701 -1.102358
483 0.364338 -1.059828
583 -0.584668 -1.132573
434 0.003967 -1.086967
532 0.237893 -1.069823
435 -0.164547 -1.103515
512 0.404408 -1.063582
737 -0.217975 -1.103982
382 -0.309067 -1.107062
523 0.186000 -1.069368
496 0.187180 -1.063256
505 -0.421714 -1.125753
610 0.381124 -1.049773
557 -0.351637 -1.110158
417 0.328010 -1.068473
585 -0.189893 -1.098650
471 0.001514 -1.093071
480 -0.197137 -1.099675
466 -0.330502 -1.110484
474 -0.379648 -1.118009
554 -0.196564 -1.107570
655 -0.151307 -1.096721
691 -0.151025 -1.100417
515 0.278756 -1.074171
508 0.627237 -1.058268
600 -0.574064 -1.134781
565 0.818288 -1.057261
660 -0.453230 -1.134877
606 -0.228638 -1.098298
609 0.319562 -1.064334
469 -0.269798 -1.103416
598 0.883581 -1.050173
582 -0.092791 -1.102576
488 0.074111 -1.074581
265 -0.063105 -1.094583
305 0.013261 -1.090308
594 -0.356666 -1.099306
632 -0.113486 -1.085977
676 0.105743 -1.082318
580 -0.165963 -1.092391
688 0.104315 -1.058037
722 -0.648176 -1.135247
662 0.049472 -1.080069
588 -0.063244 -1.090258
579 0.850301 -1.060634
479 -0.110024 -1.082973
507 -0.558511 -1.133522
570 0.042178 -1.083822
458 -0.071494 -1.091455
647 -0.229376 -1.104431
558 0.414920 -1.064578
706 0.372726 -1.067701
649 -0.389873 -1.115053
468 0.517900 -1.053813
484 -0.389285 -1.106603
491 -0.289831 -1.099542
605 0.000053 -1.083017
560 0.190829 -1.081219
414 0.754317 -1.061458
390 0.626621 -1.051904
547 -0.163315 -1.099348
972 0.378183 -1.076388
593 0.102898 -1.079026
456 0.798674 -1.053696
844 0.016780 -1.088576
621 -0.067872 -1.085116
394 -0.238345 -1.100466
675 0.188765 -1.072641
741 0.041815 -1.080944
788 -0.199560 -1.103394
899 0.473316 -1.064043
602 0.448821 -1.057011
564 0.442554 -1.075479
489 0.285564 -1.059945
638 0.188169 -1.073626
326 0.380739 -1.069136
411 0.163201 -1.076017
513 -0.193728 -1.087764
761 0.050517 -1.079330
543 0.208668 -1.069034
700 0.215402 -1.076651
494 -0.158622 -1.099771
514 -0.147225 -1.098999
619 -0.485209 -1.116702
785 -0.060912 -1.096664
656 -0.083418 -1.107266
464 -0.440813 -1.109170
422 0.435633 -1.078429
902 -0.084060 -1.094171
731 0.335661 -1.073343
779 0.298096 -1.065172
527 0.201583 -1.063026
659 -0.133706 -1.093567
550 -0.227403 -1.096930
467 0.948391 -1.057771
859 -0.285698 -1.110209
604 -0.033234 -1.079978
687 0.066460 -1.074752
641 -0.079599 -1.094577
612 0.042259 -1.078806
540 -0.868355 -1.158427
787 -0.429463 -1.110391
502 -0.265498 -1.103056
650 0.323163 -1.060567
648 -0.680562 -1.136239
450 -0.316686 -1.104728
669 0.031351 -1.086006
509 -0.318909 -1.111750
783 -0.306816 -1.111264
592 -0.577097 -1.119496
744 -0.095884 -1.088489
679 0.144488 -1.074755
906 -0.033122 -1.089034
635 -0.408518 -1.122418
555 0.520424 -1.067959
784 -0.410321 -1.129377
348 0.137394 -1.078900
712 -0.267758 -1.112739
718 -0.166653 -1.090503
782 0.064654 -1.066230
623 0.119568 -1.080576
531 -0.036898 -1.092302
620 -0.346224 -1.096647
665 0.367080 -1.069085
463 -0.000094 -1.076873
701 -0.056060 -1.085399
708 -0.392539 -1.112254
903 0.006585 -1.088978
845 -0.340237 -1.106920
577 0.517452 -1.065351
796 0.099622 -1.084271
681 0.028449 -1.083027
789 -0.097652 -1.090709
973 -0.304923 -1.109102
645 -0.127875 -1.082241
653 -0.563997 -1.123123
658 -0.522629 -1.125761
666 -0.258317 -1.090718
545 -0.150044 -1.092714
451 0.106137 -1.080859
768 0.054809 -1.074085
601 -0.029837 -1.087049
910 0.270069 -1.066867
634 0.836015 -1.066258
613 0.395617 -1.072017
630 0.245639 -1.072206
832 -0.299966 -1.107634
765 0.320774 -1.062425
786 -0.335615 -1.104785
878 -0.247359 -1.106170
651 -0.023129 -1.089910
528 -0.350777 -1.109785
639 -0.094569 -1.083930
770 -0.345272 -1.089153
629 0.331216 -1.072599
749 -0.286348 -1.107185
840 -0.206275 -1.102316
725 -0.525629 -1.131940
671 -0.154705 -1.106138
992 -0.122105 -1.088303
475 0.294325 -1.074485
710 -0.412072 -1.103354
781 -0.832565 -1.166711
775 0.042033 -1.085315
911 -0.396696 -1.113607
807 -0.465197 -1.132205
823 0.318170 -1.067108
518 -0.282652 -1.092681
753 -0.168193 -1.103730
880 0.036190 -1.084274
637 0.214683 -1.080323
526 0.503866 -1.050866
427 1.045843 -1.055688
503 0.008225 -1.083147
636 0.128656 -1.072829
920 -0.357698 -1.116109
572 0.496267 -1.059275
682 -0.750665 -1.154461
559 0.125990 -1.065012
739 -0.415129 -1.120916
657 -0.116417 -1.089689
776 -0.089935 -1.102133
704 0.427328 -1.056225
668 0.075130 -1.081083
824 0.066794 -1.097717
626 0.244375 -1.077608
533 -0.285677 -1.116067
883 0.278080 -1.065303
727 -0.115879 -1.088468
794 -0.242351 -1.104758
678 0.198136 -1.077595
733 -0.186716 -1.099819
949 -0.346177 -1.109558
654 -0.199630 -1.113129
742 0.089888 -1.081786
817 -0.330645 -1.113471
924 0.108500 -1.084521
937 -0.107661 -1.087169
825 -0.152120 -1.108736
748 0.040489 -1.081144
535 0.269907 -1.086506
644 -0.304928 -1.111503
627 -0.398654 -1.109398
837 -0.248971 -1.095545
549 0.110179 -1.084266
801 -0.212221 -1.086832
537 0.049998 -1.095894
898 0.578081 -1.068317
908 0.048347 -1.092517
790 0.085653 -1.078626
994 -0.578847 -1.130313
821 0.025853 -1.075912
1016 -0.058405 -1.094946
735 0.565517 -1.072079
692 0.781119 -1.055563
584 -0.072008 -1.102452
930 -0.412207 -1.119774
615 -0.085766 -1.093248
453 0.088815 -1.077419
663 0.129475 -1.092543
667 -0.330498 -1.107576
939 -0.116001 -1.101353
696 -0.294712 -1.100064
740 0.525729 -1.055795
642 -0.407141 -1.122842
717 0.110855 -1.079255
772 0.231592 -1.079484
846 0.192931 -1.067489
746 1.197437 -1.066950
1002 -0.051597 -1.092494
721 -0.272941 -1.111690
755 0.417239 -1.070112
982 -0.234413 -1.096429
640 -0.273576 -1.111109
969 -0.564798 -1.133633
860 0.134200 -1.071435
1026 -0.429864 -1.114923
877 -0.287536 -1.100125
905 -0.022740 -1.099978
661 -0.265763 -1.099940
628 -0.223377 -1.105444
793 -0.358218 -1.110243
1070 -0.126237 -1.091891
1053 0.070970 -1.082040
861 -0.490808 -1.123367
1165 -0.005221 -1.087738
995 -0.093916 -1.086932
997 -0.399142 -1.105638
764 -0.036442 -1.086326
724 0.562094 -1.052924
935 -0.074119 -1.088939
1134 0.141580 -1.077077
1004 -0.104033 -1.092094
548 -0.216651 -1.087768
867 0.202468 -1.070209
769 -0.017019 -1.079163
953 -0.501010 -1.125221
624 -0.313403 -1.116734
759 -0.215914 -1.095469
998 0.245185 -1.068747
703 -0.006030 -1.081756
720 -0.054313 -1.080430
865 -0.147901 -1.102293
834 -0.077369 -1.097738
766 -0.277695 -1.099434
534 -0.053382 -1.082904
566 -0.048257 -1.089683
800 0.049659 -1.085722
897 -0.518202 -1.130065
960 -0.030088 -1.093251
901 -0.170340 -1.089557
1140 -0.041898 -1.080445
697 0.544072 -1.052842
521 0.318564 -1.073863
1109 -0.356107 -1.105192
774 0.020033 -1.076184
734 0.746502 -1.060815
914 0.117607 -1.082373
760 0.580595 -1.056601
917 -0.299160 -1.112999
581 -0.283509 -1.105800
929 -0.211159 -1.093571
1001 0.371585 -1.062469
1251 -0.389861 -1.116367
702 -0.110298 -1.105924
758 -0.045394 -1.086316
574 0.389539 -1.072650
932 0.336822 -1.085953
826 -0.402299 -1.113377
689 -0.453954 -1.110367
968 -0.489482 -1.124025
895 0.332024 -1.058777
976 -0.341046 -1.105758
716 0.267747 -1.065475
948 0.161206 -1.081198
1066 -0.199813 -1.093142
816 -0.476453 -1.127013
822 -0.000134 -1.087269
1065 -0.138962 -1.106662
1085 -0.400867 -1.128558
715 0.539769 -1.059251
617 0.020370 -1.080404
854 -0.446389 -1.123181
767 -0.112987 -1.095992
829 0.569929 -1.062838
1220 0.251169 -1.066695
693 -0.001850 -1.086401
909 -0.082632 -1.086036
974 -0.075256 -1.096421
538 0.169154 -1.067232
847 -0.034722 -1.090114
757 0.059619 -1.075650
738 -0.723942 -1.149908
754 -0.070831 -1.094239
978 0.050497 -1.077368
896 0.069861 -1.091120
941 0.360675 -1.071973
862 0.009947 -1.088433
923 -0.050998 -1.095222
465 0.418085 -1.056598
709 0.159017 -1.080467
685 -0.252224 -1.086147
683 -0.071171 -1.069603
672 0.862062 -1.060339
1111 0.025269 -1.096765
1262 -0.384413 -1.116963
1000 0.259904 -1.079837
778 0.818030 -1.046774
1032 -0.462437 -1.130964
680 0.241732 -1.069352
984 -0.242153 -1.097438
996 -0.137584 -1.115010
811 -0.205188 -1.103080
1148 -0.060339 -1.085921
1029 -0.374100 -1.114157
851 0.160989 -1.083293
1203 -0.013780 -1.090332
726 0.797994 -1.053758
690 -0.121231 -1.089348
694 0.428684 -1.041959
888 0.047120 -1.074674
732 0.397073 -1.070503
799 -0.134193 -1.096980
828 0.085883 -1.077191
1054 0.053427 -1.077846
707 -0.326632 -1.114156
698 -0.108459 -1.098698
810 0.301625 -1.065693
881 0.671568 -1.059988
713 -0.219812 -1.085100
833 -0.292760 -1.111935
848 -0.070051 -1.080744
970 -0.212318 -1.104880
792 0.427216 -1.056155
1194 -0.256832 -1.107672
963 0.031871 -1.075862
830 0.203673 -1.077511
850 -0.092582 -1.083137
806 0.635905 -1.047710
1015 -0.335853 -1.121206
925 -0.049154 -1.087303
983 -0.438362 -1.119917
1115 -0.295569 -1.098075
1034 -0.614483 -1.135346
979 -0.062151 -1.083261
1064 0.575007 -1.056601
1173 0.162144 -1.071039
957 -0.045656 -1.084654
711 -0.941639 -1.170736
959 0.026898 -1.073183
745 0.347920 -1.065706
1076 -0.592322 -1.130113
980 -0.609641 -1.134646
1257 -0.304997 -1.111029
809 0.157975 -1.077675
1012 -0.393544 -1.121348
952 -0.294215 -1.110017
964 -0.400650 -1.124350
699 0.093373 -1.086621
1133 0.384062 -1.079785
813 0.040871 -1.074902
777 0.398749 -1.057588
918 -0.124111 -1.107351
1086 -0.211670 -1.087873
1020 -0.345021 -1.095016
975 0.187204 -1.079557
1074 0.088718 -1.084377
852 0.077093 -1.079746
884 0.054923 -1.075120
1041 -0.124189 -1.081262
1253 0.286871 -1.061298
831 -0.159259 -1.080689
926 -0.193131 -1.091410
551 -0.548784 -1.122619
798 0.008357 -1.081061
1123 -0.183114 -1.101588
928 0.001095 -1.077729
440 0.503170 -1.064895
886 -0.304468 -1.100637
1240 0.451166 -1.057257
1190 -0.342913 -1.090588
873 -0.135537 -1.092981
812 -0.050241 -1.083717
1136 0.554481 -1.063360
858 -0.456481 -1.118728
1061 -0.092613 -1.100737
1213 0.016100 -1.081830
677 -0.128576 -1.096144
1247 -0.430402 -1.116168
1350 -0.572739 -1.150524
879 0.096532 -1.066414
1009 0.074894 -1.071571
1040 0.290200 -1.072126
719 -0.341589 -1.115000
900 -0.212682 -1.105326
875 -0.303522 -1.103158
938 -0.442628 -1.118724
892 0.002882 -1.092717
951 0.722813 -1.056525
1037 1.190308 -1.052095
904 -0.218813 -1.099022
1342 -0.288963 -1.113827
815 -0.297923 -1.104257
869 0.283240 -1.079019
587 -0.137549 -1.094897
870 1.289004 -1.063933
866 -0.246178 -1.101317
808 -0.270028 -1.101740
1176 0.107145 -1.076970
890 -0.172473 -1.093931
1330 -0.313087 -1.109925
1227 -0.282288 -1.108236
802 -0.172415 -1.111103
804 0.449324 -1.052912
1058 -0.556160 -1.126468
803 0.079426 -1.082917
1339 0.241900 -1.076068
874 -0.662107 -1.135891
835 0.346346 -1.069117
805 0.347885 -1.077842
857 -0.392182 -1.112372
1030 -0.781388 -1.158388
714 0.663439 -1.059052
497 -0.173251 -1.099162
1072 -0.069745 -1.097452
1031 0.584177 -1.049400
912 0.092877 -1.072482
1132 -0.371920 -1.103539
1042 -0.470060 -1.125194
705 0.316600 -1.062031
1210 -0.305660 -1.112914
1151 -0.109239 -1.103840
1114 -0.273398 -1.105285
1245 -0.045045 -1.090361
1117 0.102719 -1.080788
922 -0.261541 -1.107097
946 0.545629 -1.058894
1079 -0.238310 -1.086526
954 -0.545648 -1.125292
943 0.100454 -1.070177
1453 0.280562 -1.066097
652 0.064200 -1.086657
1150 0.161106 -1.074689
1207 0.285170 -1.069461
1113 -0.309687 -1.093380
868 0.041435 -1.068592
795 0.554511 -1.054015
646 0.597097 -1.057880
797 0.151758 -1.073939
836 -0.086674 -1.088000
838 -0.313124 -1.103173
839 0.367185 -1.055061
1259 -0.279433 -1.116955
780 -0.210229 -1.097854
1216 0.060813 -1.074564
1028 0.082200 -1.092123
1166 -0.045188 -1.085242
1270 -0.192677 -1.097375
981 -0.547866 -1.126548
894 0.333000 -1.061265
1050 -0.420065 -1.125932
1007 -0.036805 -1.070602
1068 0.543732 -1.063010
1099 -0.453156 -1.118194
1326 -0.410770 -1.123864
1243 0.124954 -1.077401
1112 -0.165099 -1.086516
1152 -0.398249 -1.109741
1177 -0.070234 -1.092902
1193 -0.406806 -1.104923
771 -0.145748 -1.097312
1351 0.137193 -1.077643
1019 -0.232863 -1.088893
931 0.989906 -1.063789
1005 -0.728972 -1.142351
1003 -0.380771 -1.102069
1055 -0.387902 -1.114533
962 -0.182415 -1.113566
723 0.619266 -1.064559
1211 0.033348 -1.086252
1319 0.110522 -1.077582
853 -0.487660 -1.115788
1045 0.096110 -1.091831
818 0.329599 -1.080606
1455 -0.370452 -1.103227
889 0.138623 -1.075913
763 0.005587 -1.077305
921 0.577470 -1.058135
1062 -0.114893 -1.077278
1175 -0.064445 -1.084655
1196 -0.359508 -1.123177
756 -0.254877 -1.104491
1051 -0.573641 -1.117800
882 -0.356725 -1.109128
